# surface survey -- labelled colour-sensor captures
# SV,label,port,t_ms,color_code,color_name,reflection,r,g,b,i
# --- NEON_YELLOW  10:17:09  (15 s) ---
SV,FOUR_NOTES_OY_OP_NY_NP,D,17089,-1,UNKNOWN,15,90,58,57,160
SV,FOUR_NOTES_OY_OP_NY_NP,C,17191,-1,UNKNOWN,17,100,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,17191,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,17292,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,17292,-1,UNKNOWN,16,96,60,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,17394,-1,UNKNOWN,17,103,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,17394,-1,UNKNOWN,16,94,58,57,165
SV,FOUR_NOTES_OY_OP_NY_NP,C,17496,-1,UNKNOWN,17,99,64,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,17496,-1,UNKNOWN,15,90,56,55,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,17597,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,17597,-1,UNKNOWN,16,93,58,57,164
SV,FOUR_NOTES_OY_OP_NY_NP,C,17699,-1,UNKNOWN,17,103,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,17699,-1,UNKNOWN,16,96,60,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,17800,-1,UNKNOWN,17,101,64,62,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,17800,-1,UNKNOWN,15,92,58,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,17901,-1,UNKNOWN,17,98,63,60,175
SV,FOUR_NOTES_OY_OP_NY_NP,D,17901,-1,UNKNOWN,15,90,56,55,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,18002,-1,UNKNOWN,17,100,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,18002,-1,UNKNOWN,16,94,58,58,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,18104,-1,UNKNOWN,17,102,64,63,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,18104,-1,UNKNOWN,16,96,60,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,18205,-1,UNKNOWN,17,100,64,62,176
SV,FOUR_NOTES_OY_OP_NY_NP,D,18205,-1,UNKNOWN,15,91,57,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,18307,-1,UNKNOWN,17,98,63,60,175
SV,FOUR_NOTES_OY_OP_NY_NP,D,18307,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,18409,-1,UNKNOWN,17,103,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,18409,-1,UNKNOWN,16,95,60,59,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,18510,-1,UNKNOWN,17,102,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,18510,-1,UNKNOWN,15,90,56,57,158
SV,FOUR_NOTES_OY_OP_NY_NP,C,18612,-1,UNKNOWN,17,98,63,60,175
SV,FOUR_NOTES_OY_OP_NY_NP,D,18612,-1,UNKNOWN,15,92,57,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,18714,-1,UNKNOWN,17,100,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,18714,-1,UNKNOWN,16,96,61,58,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,18815,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,18815,-1,UNKNOWN,16,95,60,59,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,18916,-1,UNKNOWN,17,100,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,18916,-1,UNKNOWN,15,91,57,57,160
SV,FOUR_NOTES_OY_OP_NY_NP,C,19017,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,19017,-1,UNKNOWN,15,91,57,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,19119,-1,UNKNOWN,17,102,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,19119,-1,UNKNOWN,16,97,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,19221,-1,UNKNOWN,17,103,65,63,184
SV,FOUR_NOTES_OY_OP_NY_NP,D,19221,-1,UNKNOWN,15,92,58,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,19322,-1,UNKNOWN,17,100,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,19322,-1,UNKNOWN,15,90,57,57,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,19424,-1,UNKNOWN,17,102,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,19424,-1,UNKNOWN,16,95,60,59,167
SV,FOUR_NOTES_OY_OP_NY_NP,C,19526,-1,UNKNOWN,17,103,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,19526,-1,UNKNOWN,16,97,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,19628,-1,UNKNOWN,17,103,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,19628,-1,UNKNOWN,15,90,56,55,158
SV,FOUR_NOTES_OY_OP_NY_NP,C,19730,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,19730,-1,UNKNOWN,15,91,57,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,19832,-1,UNKNOWN,17,102,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,19832,-1,UNKNOWN,16,96,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,19934,-1,UNKNOWN,18,104,66,63,185
SV,FOUR_NOTES_OY_OP_NY_NP,D,19934,-1,UNKNOWN,16,96,60,58,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,20036,-1,UNKNOWN,17,103,64,62,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,20036,-1,UNKNOWN,15,91,57,57,160
SV,FOUR_NOTES_OY_OP_NY_NP,C,20138,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,20138,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,20240,-1,UNKNOWN,17,104,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,20240,-1,UNKNOWN,16,96,61,58,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,20342,-1,UNKNOWN,17,104,65,63,184
SV,FOUR_NOTES_OY_OP_NY_NP,D,20342,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,20444,-1,UNKNOWN,17,100,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,20444,-1,UNKNOWN,15,90,56,57,158
SV,FOUR_NOTES_OY_OP_NY_NP,C,20546,-1,UNKNOWN,17,102,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,20546,-1,UNKNOWN,16,94,58,57,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,20648,-1,UNKNOWN,18,105,66,63,185
SV,FOUR_NOTES_OY_OP_NY_NP,D,20648,-1,UNKNOWN,16,97,61,59,171
SV,FOUR_NOTES_OY_OP_NY_NP,C,20750,-1,UNKNOWN,17,103,65,63,184
SV,FOUR_NOTES_OY_OP_NY_NP,D,20750,-1,UNKNOWN,15,92,57,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,20852,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,20852,-1,UNKNOWN,15,91,58,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,20954,-1,UNKNOWN,17,102,64,63,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,20954,-1,UNKNOWN,16,97,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,21056,-1,UNKNOWN,17,103,65,63,184
SV,FOUR_NOTES_OY_OP_NY_NP,D,21056,-1,UNKNOWN,16,96,61,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,21158,-1,UNKNOWN,17,101,64,62,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,21158,-1,UNKNOWN,15,90,56,57,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,21260,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,21260,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,21362,-1,UNKNOWN,17,103,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,21362,-1,UNKNOWN,16,96,60,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,21464,-1,UNKNOWN,17,102,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,21464,-1,UNKNOWN,16,93,58,57,164
SV,FOUR_NOTES_OY_OP_NY_NP,C,21566,-1,UNKNOWN,17,101,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,21566,-1,UNKNOWN,15,90,56,55,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,21668,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,21668,-1,UNKNOWN,16,95,60,58,167
SV,FOUR_NOTES_OY_OP_NY_NP,C,21770,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,21770,-1,UNKNOWN,16,95,60,59,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,21872,-1,UNKNOWN,17,101,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,21872,-1,UNKNOWN,15,93,58,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,21974,-1,UNKNOWN,17,101,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,21974,-1,UNKNOWN,15,91,57,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,22076,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,22076,-1,UNKNOWN,16,95,60,59,167
SV,FOUR_NOTES_OY_OP_NY_NP,C,22178,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,22178,-1,UNKNOWN,16,95,60,58,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,22280,-1,UNKNOWN,17,99,63,60,176
SV,FOUR_NOTES_OY_OP_NY_NP,D,22280,-1,UNKNOWN,15,92,58,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,22382,-1,UNKNOWN,17,99,63,60,176
SV,FOUR_NOTES_OY_OP_NY_NP,D,22382,-1,UNKNOWN,15,93,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,22484,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,22484,-1,UNKNOWN,16,95,60,59,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,22585,-1,UNKNOWN,17,101,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,22585,-1,UNKNOWN,15,93,58,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,22687,-1,UNKNOWN,17,98,63,60,175
SV,FOUR_NOTES_OY_OP_NY_NP,D,22687,-1,UNKNOWN,15,91,57,57,160
SV,FOUR_NOTES_OY_OP_NY_NP,C,22789,-1,UNKNOWN,17,100,63,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,22789,-1,UNKNOWN,16,96,61,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,22891,-1,UNKNOWN,17,102,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,22891,-1,UNKNOWN,16,94,58,58,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,22993,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,22993,-1,UNKNOWN,15,91,57,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,23095,-1,UNKNOWN,17,100,64,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,23095,-1,UNKNOWN,15,91,57,57,161
SV,FOUR_NOTES_OY_OP_NY_NP,C,23197,-1,UNKNOWN,17,101,64,62,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,23197,-1,UNKNOWN,16,96,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,23299,-1,UNKNOWN,17,102,64,63,181
SV,FOUR_NOTES_OY_OP_NY_NP,D,23299,-1,UNKNOWN,15,92,58,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,23401,-1,UNKNOWN,17,100,64,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,23401,-1,UNKNOWN,15,92,57,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,23503,-1,UNKNOWN,17,101,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,23503,-1,UNKNOWN,16,94,58,57,165
SV,FOUR_NOTES_OY_OP_NY_NP,C,23605,-1,UNKNOWN,17,103,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,23605,-1,UNKNOWN,16,96,60,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,23707,-1,UNKNOWN,17,102,64,63,180
SV,FOUR_NOTES_OY_OP_NY_NP,D,23707,-1,UNKNOWN,15,90,56,57,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,23809,-1,UNKNOWN,17,100,63,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,23809,-1,UNKNOWN,15,92,57,57,162
SV,FOUR_NOTES_OY_OP_NY_NP,C,23911,-1,UNKNOWN,17,100,63,62,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,23911,-1,UNKNOWN,16,96,61,59,169
SV,FOUR_NOTES_OY_OP_NY_NP,C,24013,-1,UNKNOWN,17,103,64,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,24013,-1,UNKNOWN,16,94,58,58,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,24115,-1,UNKNOWN,17,100,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,24115,-1,UNKNOWN,15,90,57,57,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,24217,-1,UNKNOWN,17,100,63,60,177
SV,FOUR_NOTES_OY_OP_NY_NP,D,24217,-1,UNKNOWN,15,92,58,57,163
SV,FOUR_NOTES_OY_OP_NY_NP,C,24319,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,24319,-1,UNKNOWN,16,96,59,58,168
SV,FOUR_NOTES_OY_OP_NY_NP,C,24421,-1,UNKNOWN,17,102,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,24421,-1,UNKNOWN,16,94,60,58,166
SV,FOUR_NOTES_OY_OP_NY_NP,C,24523,-1,UNKNOWN,17,100,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,24523,-1,UNKNOWN,15,90,56,57,159
SV,FOUR_NOTES_OY_OP_NY_NP,C,24625,-1,UNKNOWN,17,101,64,62,179
SV,FOUR_NOTES_OY_OP_NY_NP,D,24625,-1,UNKNOWN,16,93,58,57,165
SV,FOUR_NOTES_OY_OP_NY_NP,C,24727,-1,UNKNOWN,17,102,65,63,183
SV,FOUR_NOTES_OY_OP_NY_NP,D,24727,-1,UNKNOWN,16,97,61,59,170
SV,FOUR_NOTES_OY_OP_NY_NP,C,24829,-1,UNKNOWN,17,102,64,63,182
SV,FOUR_NOTES_OY_OP_NY_NP,D,24829,-1,UNKNOWN,15,90,57,57,160
SV,FOUR_NOTES_OY_OP_NY_NP,C,24931,-1,UNKNOWN,17,101,64,62,178
SV,FOUR_NOTES_OY_OP_NY_NP,D,24931,-1,UNKNOWN,15,91,57,57,159
